4379,421,1,92,1,1,1,111,Lost
7525,439,1,92,1,1,1,111,Lost
3166,381,1,92,1,1,1,111,Lost
8321,656,1,92,1,1,1,111,Lost
812,93,1,92,3,1,1,311,Lost
13470,153,1,93,3,1,1,311,Lost
17249,21,1,93,4,1,1,411,Lost
825,197,1,93,2,1,1,211,Lost
14195,250,1,93,2,1,1,211,Lost
5900,320,1,93,1,1,1,111,Lost
459,539,1,93,1,1,1,111,Lost
10558,338,2,93,1,2,1,121,Lost
3944,361,1,94,1,1,1,111,Lost
16456,301,1,94,2,1,1,211,Lost
2850,239,1,94,2,1,1,211,Lost
14230,214,1,94,2,1,1,211,Lost
14780,199,1,95,2,1,1,211,Lost
4999,282,1,95,2,1,1,211,Lost
8636,158,1,95,3,1,1,311,Lost
7373,129,1,95,3,1,1,311,Lost
2047,665,1,95,1,1,1,111,Lost
9792,547,1,96,1,1,1,111,Lost
7905,436,1,96,1,1,1,111,Lost
9776,362,1,96,1,1,1,111,Lost
10895,273,1,96,2,1,1,211,Lost
16998,354,1,97,1,1,1,111,Lost
9181,46,1,97,4,1,1,411,Lost
14587,612,1,97,1,1,1,111,Lost
17701,672,1,98,1,1,1,111,Lost
17307,442,1,98,1,1,1,111,Lost
14464,462,1,98,1,1,1,111,Lost
19052,76,1,98,3,1,1,311,Lost
7541,158,1,98,3,1,1,311,Lost
901,159,1,98,3,1,1,311,Lost
7646,147,1,98,3,1,1,311,Lost
15833,196,1,98,2,1,1,211,Lost
17871,206,1,98,2,1,1,211,Lost
2423,112,1,99,3,1,1,311,Lost
481,594,1,99,1,1,1,111,Lost
10597,467,1,100,1,1,1,111,Lost
19915,453,1,100,1,1,1,111,Lost
4595,435,1,100,1,1,1,111,Lost
15996,252,1,100,2,1,1,211,Lost
10426,140,1,101,3,1,1,311,Lost
13233,168,1,102,3,1,1,311,Lost
17544,593,1,102,1,1,1,111,Lost
808,562,1,102,1,1,1,111,Lost
4516,622,1,102,1,1,1,111,Lost
5588,649,1,102,1,1,1,111,Lost
423,408,1,103,1,1,1,111,Lost
8197,478,1,103,1,1,1,111,Lost
17478,396,1,104,1,1,1,111,Lost
17488,429,1,104,1,1,1,111,Lost
12088,109,1,104,3,1,1,311,Lost
4340,145,1,105,3,1,1,311,Lost
359,81,1,105,3,1,1,311,Lost
11672,253,1,105,2,1,1,211,Lost
231,366,1,105,1,1,1,111,Lost
14234,481,1,105,1,1,1,111,Lost
4781,618,1,105,1,1,1,111,Lost
40,456,1,106,1,1,1,111,Lost
17256,441,1,108,1,1,1,111,Lost
18212,521,1,108,1,1,1,111,Lost
17288,216,1,108,2,1,1,211,Lost
6004,190,1,108,2,1,1,211,Lost
15862,46,1,108,4,1,1,411,Lost
2972,137,1,108,3,1,1,311,Lost
5814,182,1,108,2,1,1,211,Lost
7979,98,1,108,3,1,1,311,Lost
11944,131,1,108,3,1,1,311,Lost
10999,133,1,108,3,1,1,311,Lost
917,301,2,108,2,2,1,221,Lost
17828,158,2,109,3,2,1,321,Potential
5181,102,1,109,3,1,1,311,Lost
2494,486,1,109,1,1,1,111,Lost
1326,611,1,110,1,1,1,111,Lost
17736,640,1,110,1,1,1,111,Lost
734,152,1,110,3,1,1,311,Lost
7261,18,1,110,4,1,1,411,Lost
644,360,1,110,1,1,1,111,Lost
13296,337,1,110,1,1,1,111,Lost
4042,60,2,110,4,2,1,421,Potential
15779,270,1,111,2,1,1,211,Lost
5170,246,1,111,2,1,1,211,Lost
8447,22,1,111,4,1,1,411,Lost
13763,16,1,111,4,1,1,411,Lost
923,249,1,112,2,1,1,211,Lost
